cloud_index,x_m,y_m,z_m,yaw_deg,range_descriptor,angle_descriptor,source_id,cloud_path
2160,-1.34619481,-11.9202397,0,141.704898,2.08387089;17.8064518;41.6064529;28.9741936;35.3354836;42.1483879;40.8064499;35.1548386;35.9612885;37.3290329;36.6967735;55.7870941;52.7290306;58.2387085;59.2000008;78.5741882;34.5612869;31.2645149;34.1612892;46.1935463;28.8645172;16.9161301;14.425806;22.0387096;22.5612907;19.1677418;22.27742;14.2838707;14.5935478;17.1161289;13.1999998;27.6000004;28.3806458;4.39999962;5.85806465;9.52903175;5.24516106;5.45806456;2.31612921;2.31612921,33.6258049;47.316124;37.3096809;34.2258072;35.3548393;19.8580627;13.9612904;14.72258;9.94193554;9.21290207;4.34193516;5.50967789;2.9032259;0;0.522580624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.67096782;9.98064518;20.6193523;38.3483887;82.8516235;72.4193649;73.1161346;73.4645081;94.7677383;91.8645096;80.3354874;55.3354874;51.4967728;39.0967712;44.9870949,44,solid_clouds/keyframe_27.pcd
2240,-1.44147771,-11.8230678,0,103.791646,1.95939088;8.2436552;33.4111671;45.6852798;35.1522827;40.1218262;40.9187813;41.7715721;38.588829;38.4974632;39.4466972;44.0862923;45.8933983;52.1421356;55.8934021;65.6243668;32.7664986;36.5076141;30.9593925;41.263958;38.6548233;28.928936;31.2081223;29.096447;25.4670067;28.3045692;30.4213181;25.7157364;22.8781719;23.2893391;27.8426399;47.9086304;20.8274117;16.360405;16.1319809;17.5685272;9.82233524;10.6192894;6.75126886;3.37563443,98.385788;71.3705673;42.289341;36.614212;34.3553314;35.8477135;34.0913734;35.8680191;30.3096428;32.8832512;28.1218281;25.4162445;18.1624374;12.2436543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.26903558;5.71573591;4.93908644;4.4517765;7.9695425;5.75126886;8.78680229;16.0050755;28.7614193;63.3248749;102.106583;97.6700439;86.7360382;138.208115;122.451782,44,solid_clouds/keyframe_28.pcd
2320,-1.43183012,-11.8100054,0,103.935088,1.14594591;10.7081079;35.291893;46.0270233;38.5891876;43.1675644;41.416214;41.9189148;41.1999969;36.0594635;40.1675682;46.4756699;47.1729736;56.4000015;60.2972946;78.8540573;36.454052;40.9081078;37.4432411;51.7243233;39.0162125;27.3567562;25.6000004;30.329731;27.7351341;27.8810806;35.0648651;24.0054054;22.6054058;26.5027027;30.9891891;48.6540527;28.697298;13.8648643;16.0486488;13.8702698;14.0432434;13.962162;8.75675678;5.25405407,101.329727;79.5783691;47.9081116;40.4864922;36.7999992;35.8432426;37.6324348;39.2000008;33.216217;31.810812;32.4054031;24.5891876;17.7675667;12.4540539;0.383783787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.243243247;6.95675659;5.38378382;4.74594593;9.51891899;5.54594612;8.42162132;17.8810806;31.5189209;66.5135193;104.583771;103.875671;99.075676;143.232437;132.75676,44,solid_clouds/keyframe_29.pcd
2400,-1.42920548,-11.8082027,0,103.940476,1.14285719;11.5238094;30.8571434;44.7513199;34.4232788;40.9259262;39.5449715;40.7724876;39.9470863;33.2698402;40.349205;51.4179916;48.0899391;56.9417992;61.2698402;74.5026398;38.2539673;38.4656067;38.3333359;51.9576721;40.3809509;25.8888893;26.3968239;32.4179878;23.9417992;30.8359814;35.4179916;21.2857132;22.5820122;24.7777786;28.8095226;45.4656067;27.3809528;14.2328033;14.1269836;12.5820103;13.3121691;13.4656086;8.35978794;5.01587296,101.481483;78.2592621;47.3227463;40.5608406;32.9576721;35.8518524;38.8201065;37.1111069;30.8095245;33.9470863;27.2592583;25.6031761;16.9523811;12.6137571;0.94708997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.232804239;6.89947033;5.18518543;4.25396824;8.22751331;4.46031761;8.73544979;17.5026455;28.8306866;69.5079346;101.671959;102.735451;97.9735336;138.259262;128.444443,44,solid_clouds/keyframe_30.pcd
2480,-1.42774001,-11.808799,0,103.953796,2.02631569;9.92105293;29.3789482;43.8473701;33.3789482;42.2421036;39.3578949;43.6578903;38.9368401;34.5315742;41.2999954;47.1105232;48.057888;58.9631538;64.4736786;76.7263107;38.9631577;39.731575;42.8263168;49.5736847;42.5052643;26.984211;29.7105274;30.7421036;23.1894741;31.0263157;33.2421036;23.8421059;24.3052635;27.0368423;28.7368431;48.905262;23.2000008;17.7368431;16.1894741;13.3578949;13.51579;16.0210533;7.19999981;3.20000005,103.384209;79.8368454;50.3684158;37.4631577;33.484211;38.0315819;36.8263168;36.5631561;27.9736862;32.0315781;27.2210522;24.7578964;17.0736847;12.8684206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.226315796;6.86315823;5.0999999;4.53157902;7.18947411;4.40526295;9.06315804;16.7526321;29.6473694;67.2210541;108.063164;118.563148;96.8473587;138.85791;134.436829,44,solid_clouds/keyframe_31.pcd
2560,-1.43110369,-11.8107099,0,103.933462,1.14583337;10.848958;32.4166679;41.7083321;33.515625;40.7708321;42.546875;40.15625;36.359375;37.2760429;39.9791679;48.21875;50.421875;51.9166679;62.4322929;79.0729141;36.8958359;39.1041641;39.90625;45.9843712;40.046875;25.791666;26.5520821;31.9947929;24.5989571;30.791666;28.453125;26.9375;23.161459;23.6197929;30.03125;50.296875;23.125;14.75;16.53125;14.067709;13.286458;16.6875;6.70833349;5.03125,100.921875;76.3385468;50.0572853;37.3854141;33.6875;32.4895821;40.234375;37.0416641;27.9479141;33.2135391;30.072916;23.1875;16.6666679;12.895833;0.348958343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.239583328;6.63541698;5.25520849;4.515625;7.23958349;5.31770802;8.11458397;15.9739561;29.0416641;64.984375;103.682297;116.609383;95.2916641;135.39064;132.35936,44,solid_clouds/keyframe_32.pcd
2640,-2.12010825,-11.6665341,0,169.120659,1.0315789;24.3210526;36.6631584;23.110527;44.8052635;46.8000031;29.7473717;22.3052635;17.3842106;19.8105259;26.6947327;15.0736828;19.2105255;22.4368401;23.8052635;10.5052624;10.9947367;13.5842094;11.936842;16.9421043;5.95263195;5.01052666;6.80526304;5.05263138;3.42105269;6.38421059;4.78421021;3.09473681;2.43684196;3.9000001;4.32631588;6.00526333;3.58421063;0.389473677;2.32105255;0.600000024;5.5421052;0;1.55789471;0.778947353,24.5368423;14.6736851;8.76842117;6.31578922;5.13684177;4.84736824;1.9789474;5.28421068;0.773684204;5.18421078;0.257894725;3.13684225;1.51578951;0.66315788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.1421051;39.1315765;33.0210533;45.7368393;33.7368431;31.8157864;22.5736828;23.9157887;17.46842;27.4789467;21.2736835;24.984211;20.6842117;29.7263145;31.3473682,44,solid_clouds/keyframe_33.pcd
2720,-4.78638287,-10.3456692,0,39.3057098,2.25;13.7023811;33.6309509;67.8690491;38.5238113;43.4047623;28.7678566;30.9702396;39.8214302;90.875;52.5119095;37.2678566;40.7321396;42.3511925;44.6785698;47.1666679;39.9523811;45.4642868;36.7261887;30.8452377;30.6428566;26.9107132;28.1666679;28.9464283;25.2857132;19.3035717;19.0476189;22.7797604;21.3988113;14.6904764;13.25;25.6845245;12.2619047;28.7976189;21.8392849;6.76785755;1.7976191;1.44642854;2.89285707;0.482142866,40;76.0297546;104.113098;104.76786;64.6309586;97.6488113;85.023819;76.9642792;70.642868;46.7976189;19.875;15.5476189;20.6845226;8.02381039;6.72023821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.23214245;17.8869057;17.3869038;17.3035717;26.5238113;27.4404774;19.7261925;19.0535717;20.3035717;19.2321434;23.0238094;21.5238113;24.3988094;30.9821396;31.4166679,44,solid_clouds/keyframe_34.pcd
2800,-4.7639207,-10.3569408,0,39.7013062,1.3167702;14.4968939;32;64.4099426;42.1366463;50.1614914;35.2670822;39.0434761;47.6832275;97.583847;57.4099388;43.2795029;48.0062141;47.0434761;49.1490707;54.4223633;52.1739159;47.608696;40.1614914;31.1490688;34.4720497;27.9068336;33.4472046;27.3540363;29.7391281;26.9006233;20.7950325;25.5031071;19.9689445;12.8447208;14.5465832;26.9440994;15.6459618;30.565218;18.6024837;7.20496893;2.88819885;1.68944097;3.19254661;1.26708078,43.3602486;79.6211166;113.91304;119.428574;74.9006195;98.1863251;95.826088;89.3540268;83.4534073;48.0807457;23.5093174;18.3602505;22.2981358;15.5217381;9.26086998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.78260899;14.5900631;19.3229809;24.6583862;20.5962734;24.2857132;23.4906826;22.1801224;21.5776405;19.8198757;25.9813671;22.0310574;25.0559006;39.4534149;31.0807419,44,solid_clouds/keyframe_35.pcd
2880,-4.76612462,-10.3519265,0,39.6833542,1.29999995;15.1750002;33.2999992;64.03125;39.8062515;52.46875;32.8187485;41.7125015;48.2375031;100.156258;58.0937538;43.125;45.7625008;44.1062469;49.4812469;53.0999947;54.1624985;47.9687462;38.7937508;32.0812492;38.0999985;26.7250004;29.1312504;28.7312508;27.6375008;22.5812492;21.9625015;24.6812477;18.6062508;11.6499996;14.5625;23.4750004;12.6187496;26.375;17.2749996;7.82499981;2.2562499;1.25625002;0.837499976;1.67499995,42.3874969;74.8624954;106.562485;117.925003;72.7375031;101.756256;87.8187408;86.34375;83.1999893;49.0937538;24.0437508;16.1875;24.0687504;13.3937492;7.99999905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7125001;17.0187492;15.874999;21.9249992;24.2999992;21.1187515;26.1437492;22.7999992;21.71875;22.3687515;26.2062492;24.09375;25.9000015;35.9499969;33.1312485,44,solid_clouds/keyframe_36.pcd
2960,-4.76333403,-10.3593944,0,39.7001368,1.35849059;15.3836479;29.4088058;64.0503159;41.9056587;48.3647804;36.3333321;38.0125809;49.4402504;99.4779739;56.5220146;43.9119492;48.3773575;44.3962288;51.3144646;53.7484283;51.7735825;51.320755;41.9371071;29.9937134;34.2704391;24.8176098;32;26.5849056;28.6163521;22.5094337;18.6100636;30.2327042;16.5534592;14.1194973;14.2704391;27.9433956;13.3522015;29.4465408;17.8930817;9.20125771;2.35849071;2.20125771;1.79245281;0.817610085,44.9245262;79.1006241;112.716972;118.238991;76.6352158;100.113205;93.1698151;88.2830124;77.8050385;47.4402428;23.0062904;16.345911;23.3899384;14.308176;8.99371052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.74842739;14.7798748;16.8930817;23.9182396;23.6540909;21.28302;25.1446533;22.2893085;21.3899364;20.8176117;25.0817642;23.7106915;25.5974846;36.1069145;32.7358513,44,solid_clouds/keyframe_37.pcd
3040,-4.76757403,-10.3576753,0,39.6660889,2.42499995;13.2124996;34.15625;63.375;39.5249977;50.9625015;33.2437477;36.3374977;49.4624977;99.6437454;58.8249969;39.3312492;46.6562538;46.0562439;47.5187492;53.2437515;48.4624977;48.2999992;40.21875;28.25;33.9312515;25.0812492;27.3562508;26.75;28.4187508;21.9437485;18.46875;27.4375019;19.03125;12.53125;12.1999998;25.1875;15.3999996;26.2562504;18.59375;5.58125019;2.73749995;2.2437501;2.2437501;0.887499988,45.6374931;70.8562546;103.243744;108.106239;75.4625015;97.2312317;92.9312439;80.5312576;86.2687454;45.2062454;22.1937523;16.7250023;21.3625031;14.4937515;8.85624981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.8125;15.7000017;17.2125015;23.5062523;23.9312515;23.0875015;23.90625;19.9937515;23.8062515;22.6000023;24.6750031;24.4750023;25.4999981;35.0687523;32.1062469,44,solid_clouds/keyframe_38.pcd
3120,-4.76702475,-10.3602039,0,39.6819446,1.32467532;11.3961039;32.2597389;66.7986984;41.1103897;52.6623383;33.2987022;37.2077904;47.5779266;102.63636;59.9545479;43.785717;50.922081;48.9870148;50.2922058;54.6428566;47.6428566;45.3441582;38.3766251;33.1428566;34.1038971;29.2272739;27.0974007;30.1948051;27.3311672;26.7857132;17.4740257;27.8766212;20.5649357;13.6233768;13.5584412;25.5064926;11.5194798;29.7987003;19.0649357;6.22727251;2.78571439;2.21428561;1.28571427;0.857142866,45.2467537;79.1233673;111.168839;111.285713;75.5129852;100.467522;95.4805222;85.805191;78.5909042;49.0844193;23.7922077;16.8506508;24.3896122;14.227272;9.12337685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.97402573;14.8376627;18.6038971;21.681818;25.227272;23.9220772;22.8116875;20.4350624;20.2467556;23.3116875;24.4415569;24.0649357;26.6883125;39.6818237;33.3831177,44,solid_clouds/keyframe_39.pcd
3200,-4.77076908,-10.3733782,0,43.9667524,1.10179639;16.287426;35.8263474;57.4910164;33.8742523;39.4491043;24.1137733;30.053894;42.4491005;78.1077805;53.5209541;33.5928116;43.5209618;37.0958099;45.7365303;40.8263474;43.3532906;47.2215576;39;37.4311371;28.8023949;24.4850292;25.9461079;26.6826344;28.0119762;22.1676655;20.9760475;24.5449104;25.143713;15.8742523;14.0419159;32.2634735;11.3772449;30.4491005;21.5868263;4.01796436;2.82634735;2.11976051;5.6526947;2.11976051,71.1317368;94.2514954;120.742508;71.047905;93.5449066;75.3353271;74.2275391;84.9101639;45.8802414;19.5928135;11.9161682;21.6646729;10.8203592;9.11377239;5.19161701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.2155685;17.9401207;16.3532944;20.8922157;22.191618;27.5868263;17.1556892;19.8802395;18.5089817;20.898201;23.6646709;22.5928116;24.2574844;34.7784424;41.8562889,44,solid_clouds/keyframe_40.pcd
3280,-6.30782547,-8.45733847,0,27.4754432,2.07222223;13.9333334;29.1277771;51.3222237;44.0111084;49.1333313;40.0999985;24.6999969;21.7222195;35.0888901;36.1833344;37.4055557;44.8222275;115.35556;63.6166649;51.3055534;46.5833282;35.4611092;32.9444427;34.1277771;40.6666641;25.7833328;24.8999996;20.8277779;14.2944431;9.05000019;8.88333321;11.3722219;13.4944439;3.1833334;4.78888893;5.26666641;12.0777779;17.5888901;17.7222233;13.7388897;2.14444447;3.11111116;3.46111107;0,31.583334;63.8666611;94.9888992;89.4388885;44.4055595;61.8833427;72.8777695;76.5000153;46.5833321;10.9833336;6.25;7.54444456;5.36111116;4.51666641;1.45555556;1.05555558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.33888912;19.7444439;25.5944443;33.7777748;29.9777794;35.9499969;31.6777802;39.9388847;20.2111111;28.9055557;28.5555553;36.3666687;29.288887;36.2333336;36.5166664,44,solid_clouds/keyframe_41.pcd
3360,-6.19566793,-8.34715432,0,4.32081686,3.25139666;12.7262573;24.8435764;48.1117325;43.8826828;73.2011185;49.9944115;44.206707;48.8435745;45.9888306;51.8100548;61.2905045;80.2178802;108.234634;54.6536369;52.1564255;36.1005554;29.7486057;31.7877102;25.0502796;18.5642452;21.1173191;14.6592178;18.3743019;3.67039108;7.81005573;5.52513981;14.8435755;12.6089382;4.43016768;3.12849164;3.12849164;11.0279331;13.402235;9.21229076;9.87709522;1.87709498;0;0;0,30.4189968;40.6703911;36.089386;39.2011147;55.5754166;59.0111732;83.9553146;79.0000076;44.4748573;61.9608955;72.6592255;58.5586624;39.3016815;12.0726271;1.26815653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.23463631;10.7262564;10.1452503;17.1284924;18.9776535;21.1899452;35.0335236;31.2346382;41.865921;36.7988815;36.4916229;34.8100548;29.1005592;28.0670376;24.3351955,44,solid_clouds/keyframe_42.pcd
3440,-6.19868463,-8.35151228,0,4.30313188,2.18784523;14.8342533;25.2928181;47.4033165;41.7403336;71.9613266;45.0441971;37.9613266;42.574585;42.2044182;45.1546974;53.2872887;63.9392281;104.447517;54.9060745;51.5635376;35.6243095;25.6464081;27.7900543;26.2928181;19.5193367;16.1491718;19.7679558;12.1270714;5.92817688;6.77900553;7.3812151;7.75690556;11.0718231;6.1602211;1.88950276;3.77900553;10.9944754;15.5248623;6.75690556;9.56906033;1.88950276;1.88950276;0.629834235;0,29.0055256;36.5414352;31.9060783;36.6574593;48.7237587;64.3535843;79.6629639;70.0441971;38.2265129;57.1823235;63.3646355;54.7127113;34.8287277;10.2430935;0.911602199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.64640903;7.30386734;12.4198895;17.8011055;16.1823196;25.2430935;31.3425407;30.2430916;37.9447479;34.2265167;36.4917068;32.3867416;25.8342533;29.6574593;23.3314915,44,solid_clouds/keyframe_43.pcd
3520,-4.80506758,-5.6441946,0,71.8964944,1.85454547;13.2545452;35.684845;32.0181808;18.848484;23.2121201;17.7696953;9.14545441;12.2000008;36.6848488;45.4727249;75.0181808;35.2909088;35.3818207;62.7878799;36.4000015;35.2606049;37.9030304;36.0606079;24.69697;15.8424244;21.6242428;11.6121216;17.818182;21.6969681;22.2303028;20.6666679;20.7818184;29.2363625;26.030302;31.8303032;23.757576;20.060606;13.393939;20.2060604;20.484848;26.2848473;41.5393944;59.484848;0,139.515137;138.05455;103.430305;56.8000031;20.7272739;10.4787884;5.0969696;6.89090919;5.49696922;2.4121213;7.73333311;1.30909085;3.4424243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5272727;12.9151497;18.9151516;11.9333334;20.7818184;14.8606052;23.1575756;36.8484879;33.3272781;80.0363693;71.5696945;37.5636368;19.878788;32.8727264;51.2242432;120.727272,44,solid_clouds/keyframe_44.pcd
3600,-4.36835028,-4.78960462,0,-21.470889,2.2048192;14.403615;30.1024094;46.126503;45.6747017;59.9759064;42.6024094;42.6385574;59.6024132;69.4216919;92.6807327;65.1144485;57.5060272;76.0361481;57.0421638;44.259037;27.38554;15.5722885;2.33132529;0.843373477;1.53614461;2.46987939;3.07228923;2.04819274;5.12048197;8.03614426;12.2771082;7.10240984;8.28313255;5.25903654;5.57831287;6.6566267;0;0;0;0;0;0;0;0,29.1927719;22.2951794;23.0542145;24.8493958;25.69277;33.4638519;31.4638519;28.8132534;59.367466;59.0361404;36.3253021;16.1927719;28.1445808;27.4819279;19.1867504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.8373508;21.8614483;25.6204815;24.9096394;29.096386;30.9939766;27.9096413;39.9277115;44.6084328;42.7349396;31.3252983;32.4759064;25.6867485;31.5722885;23.8433743,44,solid_clouds/keyframe_45.pcd
3680,-4.36540169,-4.7951456,0,-21.38424,2.34567881;13.7283955;30.419754;45.6049385;43.8888893;59.209877;43.9567909;39.2592583;60.5370407;56.1604996;92.1604996;61.2592621;55.8703728;73.2839508;54.5000038;44.6728439;25.7469158;16.4629631;2.4629631;0.864197552;2.14814806;2.58024693;3.75925922;2.14814806;5.37037039;7.63580275;11.3950615;7.59876537;7.11728382;5.8209877;5.94444418;6.30864239;0;0;0;0;0;0;0;0,28.1543217;24.1111107;21.1543198;22.1049385;25.5493851;35.5432129;34.3086433;27.709877;56.7963028;62.7716103;33.3333359;16.1975307;26.4753094;28.5061741;17.5308628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.4938278;23.0185204;24.5864201;21.043211;28.6543179;29.450613;29.4320946;36.3086433;44.1357918;37.8950615;27.9567928;27.796299;25.4506207;28.6234589;25.1296291,44,solid_clouds/keyframe_46.pcd
3760,-4.36396886,-4.7932674,0,-21.4606616,2.27878809;15.6727276;31.5030289;45.8303032;43.0969696;59.2787895;39.8909073;39.684845;55.4606056;62.4181747;88.3939438;58.4545441;52.1636353;71.3272781;50.8060608;45.969696;26.6787872;14.8242416;2.9030304;0.872727275;1.0424242;2;4.69090891;2.6060605;4.69090891;9.52727318;12.60606;8.36363602;6.4363637;5.87878799;5.66060686;6.72727299;0;0;0;0;0;0;0;0,28.1818161;22.9757557;24.2545433;24.2484856;23.5999985;34.6181831;33.5030289;26.8969669;56.4181862;56.4484825;39.3393974;14.4303017;25.6727257;27.4242401;14.8424225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.212122;21.7090912;23.6484833;22.363636;26.2121201;29.2484818;28.0848522;34.6484833;46.4242516;34.3454514;33.3393936;27.7030296;23.2848473;30.1999969;22.4606056,44,solid_clouds/keyframe_47.pcd
3840,-4.36575132,-4.78966338,0,-21.4365353,2.24698782;15.8614454;33.4457817;41.8614464;46.6385574;62.8253021;36.8975906;42.0843391;54.1987953;65.2650604;89.5722961;68.1084442;57.3795204;75.2831345;53.3373451;43.0542221;26.8253002;14.2771091;1.98795176;0.415662646;1.98795176;1.98795176;3.14457822;3.14457822;5.24096394;10.5722885;11.2951813;7.57228947;8.30120468;5.28313255;5.97590351;5.59638596;0;0;0;0;0;0;0;0,28.6746979;21.3192768;23.3253021;22.5903625;26.6385555;34.481926;31.5240955;27.2891579;59.3493958;62.3373413;36.3433762;16.1566277;25.4879513;28.4337349;17.6807232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.596386;23.2710838;25.1807232;20.9939766;30.2831326;30.9518051;24.5421677;39.8012047;43.8192749;39.8072243;28.789156;31.9457836;24.1445789;30.1385555;25.7710857,44,solid_clouds/keyframe_48.pcd
3920,-4.36203952,-4.79101908,0,-21.5001236,2.21301794;14.7455626;34.5325432;45.5266266;41.8165665;66.8698273;34.0769234;38.0236702;48.8343201;64.6213074;87.5621185;60.1183434;55.1952744;66.6982269;47.6863937;43.4142036;24.91716;13.6863899;1.30769229;0.852070987;1.82248521;1.94082844;2.4260354;1.94082844;5.33727789;8.85798836;12.4674559;7.02366829;8.08875656;5.55621243;5.65680504;6.15976286;0;0;0;0;0;0;0;0,25.2070999;21.3609486;22.7514801;21.739645;24.2958603;31.2189331;31.7041416;25.8165684;55.0295868;54.5443802;37.1597672;14.7633133;24.863903;26.3431969;15.260354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.3313618;22.3727798;24.7396431;22.6153831;24.9585819;27.5798836;25.8224869;37.8284035;42.0769272;38.3491135;33.2426033;29.9704113;25.4970398;30.9940834;21.5384598,44,solid_clouds/keyframe_49.pcd
4000,-4.28745944,-1.96895794,0,81.3116351,1.15894043;11.5695362;32.5827827;30.3245029;23.6225166;31.3708611;20.2913914;17.6622505;18.9271488;17.8145695;22.9271545;15.7682123;17.0264912;12.4635763;20.5827789;18.1456947;22.4900646;19.8609276;16.7284775;15.5827808;10.7152319;16.1589413;18.5827808;20.6622505;18.8211918;22.9867554;25.5298023;29.5231781;40.7748337;43.8344383;49.9735107;38.0463562;5.65562916;0.874172211;0;0;0;0;0;0,93.3311005;27.132452;22.0728474;15.9536419;7.66225195;6.87417221;4.37086105;6.08609247;2.05298018;2.49668884;1.65562916;3.92052984;3.62913895;1.16556287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.7748356;2.39735103;5.88741684;6.304636;8.77483463;10.0132446;13.0927143;13.609272;15.6887417;15.9999981;79.1986694;75.5297928;92.9734955;96.0397263;80.3509674,44,solid_clouds/keyframe_50.pcd
4080,-4.15022039,-0.757689614,0,-19.515415,2.13471508;13.8238344;27.6062183;46.3419685;57.0725365;82.1295319;42.9689102;28.1295338;20.7202072;16.6839371;27.616581;28.4559574;45.6735764;42.7564774;38.8963737;34.8652878;24.6683941;21.4507751;24.3678761;23.5595875;21.4455948;23.9844551;26.5284996;31.5803108;20.4145088;3.91709852;3.91709852;11.5129528;7.44559574;3.5440414;3.82901525;3.61658025;2.63730574;1.60103619;0;0;0;0;0;0,9.05181313;14.8911915;12.6580315;9.55958557;10.8704662;10.5077724;10.3419685;10.7927465;9;11.9896374;16.9015541;37.3989639;48.031086;43.2849731;13.2901554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.8341942;37.4093285;39.0673599;39.4818649;35.2590675;44.0777168;53.2642479;57.3782349;38.1502571;38.9067383;31.5699482;31.9378242;32.8186569;27.9948196;10.1761665,44,solid_clouds/keyframe_51.pcd
4160,-4.15236129,-0.75555683,0,-19.5256353,2.173913;14.809782;30.086956;49.217392;53.47826;76.8695679;39.2880402;28.326088;22.7065201;18.070652;22.25;23.201086;49.3260841;34.6521759;39.5434761;33.6467361;24.304348;23.451086;24.52174;24.342392;20.945652;27.8206539;27.641304;33.2608681;21.679348;4.9130435;4.9130435;9.88586998;11.983696;4.597826;3.923913;4.201087;3.11956525;1.0869565;0;0;0;0;0;0,12.434783;13.956522;9.57065201;12.88587;9.94565201;8.402174;9.951087;12.625;8.88043499;11.233696;16.081522;39.5543442;51.5108795;44.1413002;13.048913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.548912;40.3641281;41.9891243;37.4184799;35.5434761;47.0652161;53.8532639;49.2228279;39.1250038;37.2554321;30.47826;28.586956;28.7065201;29.8315201;10.027174,44,solid_clouds/keyframe_52.pcd
